,X,Y
62,-12.7457535714,14.069447777
63,7.36562041536,-12.1550934415
64,-9.20075435933,6.57206673863
65,-17.6369253309,1.56079549311
66,10.0135486209,-12.3709462973
67,6.00617295901,-10.9502231662
68,-8.54998914931,11.0987045294
69,-8.88348297746,14.6025928827
70,12.9010383292,-6.09007795931
71,3.97620851888,-14.626592287
72,-9.91042113457,12.4409976206
73,-5.54613694975,11.2703026715
74,10.3567566397,-7.6834428404
75,-11.8554050819,5.98416023098
76,3.60621511471,-16.5372852782
77,6.6080334352,-13.9737353532
78,12.4516147274,-7.64832925127
79,8.54129229279,-4.69457298155
80,-10.3237299938,12.5161717855
81,8.97907172139,-11.4553653307
82,12.1841357468,-9.58160736433
83,-10.7601316088,8.5488422215
84,-7.22607727888,2.69687136784
85,9.62862705365,-12.1454249465
86,2.81686540373,-16.0828411837
87,11.2091362386,-9.44416257864
88,8.66696287277,-11.8154999784
89,12.6377058406,-2.17149596571
90,-11.245991796,4.41921901699
91,4.35203157192,-14.8204518826
92,12.3603153456,-12.2689841652
93,13.8853272253,-10.4414164327
94,-15.9197479931,7.77809259607
95,-14.0717105706,11.9387932695
96,-11.4344299439,5.67111945193
97,-11.8174145984,10.2078333386
98,-12.6482275348,11.8088875054
99,-10.4357824503,6.04890383915
100,-14.8797629585,8.47927911626
101,-10.5574897458,12.7906088638
102,-5.68020560862,15.456038441
103,-15.0203402069,8.69222789643
104,5.64871200459,-13.4032258346
105,11.8712590857,-8.38969005152
106,14.260256552,-5.02148463868
107,6.47084257197,-11.7376729725
108,12.0138646157,-8.72464818038
109,-9.14486287742,12.3598158385
110,11.8110427962,-7.4740691989
111,9.28978522725,-10.0641251486
112,14.5010051071,-8.88693448592
113,-9.7124916964,6.08259573608
114,-7.65745769686,10.2116651776
115,10.3156643011,-14.6802526774
116,8.77829635566,-8.98193783854
117,7.32294028046,-13.3281048474
118,10.5927192039,-6.58475019413
119,-12.8412657427,6.86820776408
120,8.09309848821,-8.24409936402
121,-10.8092992476,10.3346117106
122,-13.4778827743,4.3308002456
123,14.2644943131,-4.74026514159
124,7.08268990875,-12.266914552
125,-10.7021137654,9.56069073723
126,6.40147130659,-9.7046479111
127,-10.5819847923,14.3358722676
128,7.92987887865,-12.0557373453
129,-8.33091976907,15.2104497017
130,9.81512081241,-9.71594538195
131,11.3056416789,-7.74208179985
132,11.2598655028,-7.47370965952
133,-12.8770004863,7.09187341365
134,12.5587584083,-2.29861576283
135,-12.515351936,5.72143117726
136,-15.0734711896,5.95076269746
137,-13.9749273081,8.11135290912
138,-10.982419479,8.72823938065
139,4.79814057505,-13.1957385845
140,9.25146499417,-11.1331932626
141,7.66917373777,-11.0409905527
142,11.3138625677,-8.07891976038
143,15.4989108183,-4.07786831592
144,-8.07493700031,8.62122348001
145,-11.5369481604,10.5452495635
146,-12.0262725456,3.63241382762
147,-12.2848727667,13.0210354804
148,7.78770944727,-9.33102944934
149,-10.7592232912,10.3894951384
150,-10.1544914358,8.71836305113
151,-9.15242569292,6.46346927803
152,-13.6828454362,10.2628065551
153,0.604011754495,-15.4877725056
154,-10.4291005841,10.5056210783
155,-13.7751574268,7.50270696212
156,-9.13324758888,13.4528161296
157,11.836867286,-11.5974628759
158,12.8435853011,-6.25599302848
159,18.3797404891,-6.34782994152
160,3.94473564677,-14.7860346438
161,-10.9771552383,9.79092071951
162,6.49117288765,-10.6058760779
163,-11.5211847245,11.7962120268
164,2.38079012225,-8.94346335309
165,9.55081397908,-6.65625853989
166,-8.79429166646,11.1448412788
167,7.47909408867,-12.6447709351
168,-9.32844393831,11.2900340026
169,-5.37665126937,11.4563335569
170,8.34976154914,-11.2163855798
171,-6.81012809901,15.3946673619
172,14.0210474278,-6.74721250093
173,-9.05264929893,12.9555538216
174,6.94167733065,-9.16746071029
175,9.83722120375,-13.163051726
176,9.18188690113,-8.15882609377
177,6.99660415942,-10.5743385397
178,-6.04611756586,16.1244410338
179,8.56582998048,-11.610340581
180,-12.7282336941,9.6060200007
181,7.9126965626,-14.5556826364
182,-7.83698914794,8.67482528568
183,-11.2253962283,8.1941375177
184,-12.6674640188,4.5531998322
185,9.9067511836,-11.0404833613
186,13.1095057301,-12.4968894066
187,11.0274439491,-10.8219691743
188,4.85063547446,-13.2943402487
189,-9.10964426727,11.2901242923
190,7.98364354408,-11.1440581662
191,-15.2467248188,6.43508855518
192,-13.2054292129,7.16619326718
193,-13.0322152958,7.14159454093
194,-0.786145529038,-13.7826676222
195,-13.8706792519,6.15507618831
196,-10.343155583,8.3816925308
197,-14.5483573374,7.04423608136
198,-11.2064327386,5.17812453796
199,13.0134582932,-2.81563877149
200,-8.58243532451,6.40584338816
201,-13.5002455987,7.31490092136
202,7.86261387715,-13.046048507
203,10.2681126986,-12.2141817113
204,9.28506481346,-11.0600000102
205,9.04596383847,-7.12716090074
206,-2.76888337256,13.6704817668
207,-11.17010907,9.75166140467
208,-8.99419454015,8.39268537151
209,-10.3938523418,5.52619370223
210,18.0102296299,0.15981049834
211,-10.5159667243,10.8157084404
212,-6.64671706734,10.9554120124
213,9.38799487662,-9.61590785216
214,11.2561457083,-7.15423428769
215,12.0851064829,-10.1021324638
216,-9.43599199464,9.55610537764
217,13.8999781159,-11.4786069715
218,4.82004847736,-13.982736552
219,-5.41795394589,12.945472942
220,-7.91126292111,7.27900323048
221,-8.1014995319,15.6811234839
222,-12.0636533429,8.15256693519
223,-8.70955521497,10.7141178461
224,13.6559055344,-6.34886693891
225,-5.01470741642,13.448272272
226,13.5893212113,-12.7388236952
227,7.27894993537,-10.7842399942
228,-16.1636198507,4.45551315953
229,-12.1452740998,8.8351281072
230,-11.6381967681,10.5301129903
231,-4.40269744227,12.41602369
232,7.28475939302,-9.58114997204
233,7.21452579073,-12.3752531297
234,9.63888803949,-9.82134014621
235,12.200481843,-6.28068632536
236,10.6685303882,-13.3959661637
237,-4.26714080448,14.6679943678
238,-12.4231685065,6.45426674297
239,-9.92999348414,4.69242577013
240,13.1840173361,-9.39733996942
241,11.3052316695,-14.5889610484
242,8.79249215233,-8.05956111891
243,8.16476040704,-16.7618205792
244,10.6881072749,-6.91350173832
245,8.71633085492,-8.5648432724
246,-9.66850302631,15.7079937915
247,11.8653585922,-9.00537894604
248,9.22556411428,-10.0160240766
249,-6.6487230436,10.6739136951
250,-6.65807540979,14.274469564
251,-8.50025320747,12.0474675664
252,-6.28131695037,13.7198071336
253,-13.9955974846,10.4381080834
254,-8.60433593114,12.2501272736
255,-9.91783930994,14.624694086
256,7.66790946723,-14.5857262337
257,9.24646419198,-5.7393490511
258,-17.7622517639,2.61143231479
259,10.3848144978,-12.8659725372
260,-11.5555836583,3.42058960295
261,-9.42760584282,8.34158849393
262,9.97777859946,-11.3336047503
263,-12.1907619361,8.09951162582
264,8.49810529596,-15.1843860642
265,-13.5843805854,11.8492653873
266,10.1114045584,-11.6658875547
267,10.9998304968,-7.32218384119
268,-9.28484671972,11.1070444447
269,-16.1270001658,5.43624370731
270,-8.37237978913,9.3997157281
271,5.77812449487,-10.5961685184
272,-5.90680997877,12.5840228945
273,-7.83627638612,7.06232987473
274,-7.29123018224,6.79700234767
275,7.52155882316,-8.89933245036
276,8.63637907458,-9.1918905896
277,-9.62535147938,16.2190153658
278,10.8397052523,-8.43740980683
279,16.346059669,-7.76516190873
280,-14.0124468757,8.01327791865
281,8.23667426373,-7.92425784908
282,12.0566134498,-7.59160739162
283,-12.6787871405,10.4243463109
284,-13.4980924063,7.81774684514
285,-6.85606772305,5.66337126582
286,7.31615080326,-12.4314080013
287,-6.92710564127,11.3941781142
288,-9.01310182784,7.98420363093
289,11.4015181414,-8.1204279217
290,14.9433914918,-8.77392389723
291,14.4062430458,-4.64945772942
292,-5.68464413561,12.7934443013
293,-7.67281798546,11.8945222001
294,12.4284864287,-8.64391583456
295,-10.455595723,7.5680582067
296,12.0121129207,-7.51759691891
297,-7.5143182002,11.49465325
298,13.1568515796,-7.52347055219
299,-8.33743044897,8.55024128329
300,11.0520911149,-9.21167942238
301,11.4561654303,-6.18348421802
302,12.8449392533,-10.8334629307
303,8.25509794826,-4.89463948899
304,16.1651569719,-10.6604831093
305,-12.8841727777,10.4533936825
306,11.863548289,-12.3770628619
307,-11.6599519209,10.0995489952
308,-12.1065444915,8.35426990684
309,-12.3509676446,11.9598130027
310,-10.1248801897,9.80736739093
311,-17.8765498063,7.36903503248
312,8.52951531459,-9.20723256691
313,7.54744316402,-13.7701990458
314,-10.5822284734,9.75472779328
315,-14.4074982232,4.84232439605
316,7.70503045115,-10.0508714432
317,10.6759211891,-6.84380792492
318,-11.2838283471,10.8018826329
319,-13.9888772921,7.98180167542
320,11.039173997,-8.53209703781
321,7.32559171509,-9.57093491761
322,8.09283834455,-13.9820277092
323,8.18405544854,-11.128725199
324,-7.1506136333,11.3529239402
325,8.09747818082,-12.7956608287
326,-6.70786458828,10.2855921561
327,-9.05779272354,10.3361276845
328,-6.33539155132,13.5691813819
329,6.9879069015,-12.1096203202
330,7.82226241005,-10.5375812885
331,11.7684116664,-13.9153465717
332,6.91053549288,-11.6491047007
333,5.67787657551,-9.95695515144
334,-8.05698617649,10.3894305394
335,8.37147574584,-9.60292316222
336,-12.9703222527,7.4234090217
337,-10.1412142701,13.1909235867
338,7.49728697499,-12.6793775303
339,-11.1280792979,8.51387072927
340,-7.76418470915,12.9701433738
341,11.8520787965,-9.56902708601
342,8.81342672207,-12.4689751824
343,-14.5962682282,8.69601419879
344,-11.8381706415,10.6995334464
345,5.83657748942,-12.3417020425
346,5.9052814898,-9.88301291142
347,-11.5327043317,8.28515307718
348,-8.40914419155,13.8096061126
349,16.1912896234,-7.37437314232
350,-10.4594158926,5.57710343055
351,-9.11471867179,11.8560119728
352,-10.0905389366,12.0361213725
353,10.2021397812,-13.753837899
354,11.7813166538,-11.26587684
355,-12.0192009522,9.05841822438
356,-9.29027763429,13.2984778398
357,-6.36692734753,6.94743238926
358,-9.00096818152,14.047200819
359,-6.71028947015,12.8881506265
360,8.96237152619,-10.8909067158
361,10.6500679201,-11.0833100567
362,-11.3863972143,8.80886576249
363,-5.87607428259,16.2995440198
364,-6.60866419594,14.7988217126
365,13.4131952874,-9.81060528573
366,-8.342476071,12.1504280136
367,-14.884609534,4.56441137279
368,-8.73184583354,11.5277698089
369,7.37804878451,-11.3131417286
370,8.207336875,-8.85042531945
371,-19.2301086499,3.28738057852
372,-10.2371822747,12.3061510378
373,-9.18762443019,13.4758148435
374,-10.9198224226,7.77161686283
375,-11.6248486513,11.172985129
376,-10.0725562813,13.4984434644
377,-9.58215958176,10.7656530018
378,-11.154223087,6.77429907124
379,-14.0891721718,9.60575281075
380,-14.560950598,4.72767355078
381,-6.82696707355,14.4976328872
382,16.2524387522,-7.12585768426
383,9.1842921483,-12.7256564165
384,12.8281430855,-12.3467173003
385,9.82512761076,-11.1729164865
386,-10.2181749089,7.58345218312
387,9.61603230945,-7.81567389932
388,6.90189129101,-12.6213778153
389,-15.7453017146,7.65693617989
390,12.7859368626,-11.3815530167
391,13.2004625634,-6.03974779646
392,-12.6981536452,10.3898608838
393,9.86258990673,-14.9387504842
394,9.96529909116,-6.37818427802
395,-10.3871157643,13.667544159
396,-5.49266682994,15.9347112095
397,-13.7148585551,7.89069244624
398,-9.41879521257,9.56338232346
399,9.89023211067,-9.77625008115
400,5.4843340573,-15.1139282875
401,-9.66851040813,6.6325895322
402,-14.4797525209,8.65107794937
403,-7.57457984817,8.59085101036
404,-12.8914464576,11.4023093361
405,-9.63159405684,12.1503945759
406,15.0538703048,-8.57694417961
407,10.8386967758,-12.0531573927
408,12.9183234488,-7.27384083009
409,9.51824964611,-12.2771299532
410,-8.99740675732,12.186147493
411,12.2845390922,-9.99622445832
412,9.38554413439,-7.2164081837
413,-8.91690632088,7.55287920817
414,8.92188158672,-12.0020969801
415,11.3215111266,-9.83887754918
416,12.9672638656,-8.4580932892
417,11.0037544748,-8.56486547727
418,9.32767248791,-7.43748621984
419,17.9913416095,-3.72961340277
420,-7.26155158398,13.7755818668
421,5.97904726797,-5.84828006162
422,-10.9334383124,5.89639580625
423,9.47809312395,-11.6063309473
424,11.2900358517,-10.8327291668
425,13.7106133537,-7.42556129574
426,4.79796422033,-10.7033932864
427,-13.3874699007,8.22928132889
428,10.4157647544,-8.87782965125
429,-10.8740475586,11.5464958283
430,-10.5887367717,9.69330305321
431,9.70290680195,-17.7843222916
432,12.7478674605,-9.90554676491
433,-12.0834903882,8.52748225431
434,-4.16931181126,12.8446524978
435,-13.5762700699,9.97456771998
436,15.485333925,-8.16896301688
437,9.88677920598,-13.1047015332
438,-8.63436474894,9.49277432845
439,11.6858629152,-10.7866395408
440,8.19308547364,-5.30779610267
441,-9.60899752715,8.91527323657
442,6.68600857617,-9.89812100182
443,-6.13422755066,10.2222771177
444,-13.0928110116,6.6773210626
445,-6.50517309511,13.6059310961
446,-10.8271878727,10.3030260019
447,11.0005200898,-7.11989604139
448,-12.5120613414,6.57437708509
449,7.35876159838,-9.19301662737
450,14.0640027782,-5.89501042714
451,4.33265803807,-8.70828521758
452,-11.484858411,12.2161276043
453,12.801676568,-10.4384842882
454,-11.7628977797,9.01504754537
455,12.5410023685,-6.54302118652
456,-9.47956505421,13.0304186832
457,9.83382824788,-7.84213988399
458,-11.4766480718,4.6335850934
459,-7.46696181508,11.2444789112
460,3.92765122389,-18.3192233046
461,-12.3279208318,10.4127041308
462,6.44528415002,-9.20897682485
463,12.6087319364,-8.51195353415
464,6.85311739983,-11.9732265495
465,-8.01355137881,13.0782387215
466,-12.3538583104,11.0101133733
467,-10.5562285955,8.52172043736
468,-7.03605561018,16.3519314872
469,3.53454937234,-14.0840592374
470,7.70277677016,-10.5827874603
471,11.8825503837,-9.06950634067
472,13.3880022351,-13.4971189603
473,8.65083302391,-11.2226355224
474,-4.613921906,13.4478624743
475,10.5344413669,-6.57595037629
476,9.31722453472,-14.9281927306
477,11.9110226449,-5.81689984077
478,4.07478604371,-12.1324495396
479,-6.36016790536,13.5607269224
480,-14.2772553773,7.50809453532
481,-10.2416799743,6.92167668027
482,-2.602533617,8.97321709675
483,-5.69660910983,11.9075810034
484,-10.9886459532,8.23429817699
485,-9.64659991971,13.0589901626
486,10.4452820884,-5.77284445464
487,-9.77311463707,11.1231689255
488,-5.58720065882,12.5318730051
489,-12.9808213416,9.06865164118
490,-10.3761509668,11.4447663432
491,-10.5116200681,11.4403873831
492,-12.2067471783,4.50594589518
493,-6.69818746309,9.51575880129
494,-13.0643251243,9.79624064643
495,-7.39438502849,14.0222866764
496,-10.164306445,7.19939427195
497,12.0410138632,-10.7006424692
498,13.7004853712,-3.74874928279
499,10.1482395924,-9.25348594255
500,11.056575003,-9.56334778707
501,9.83218857052,-5.21942144942
502,8.30680247216,-10.4038047017
503,11.1847090012,-8.04255041134
504,-16.3880923586,7.62453313421
505,8.30633191185,-13.6604901427
506,9.85364603675,-10.5156845492
507,7.71641977771,-10.7549040364
508,-11.3602600757,11.5345230824
509,5.77286150296,-15.0999906577
510,-6.41519637039,7.94143485491
511,10.8955707518,-11.1849036236
512,-8.90985438491,14.0224394342
513,12.8460367366,-6.92727812153
514,-10.2487645702,10.3259325018
515,-13.2929569257,6.41428572219
516,6.3624494966,-9.79494506625
517,-9.26298031389,11.5240202757
518,7.31392064036,-12.024715979
519,-10.6253722177,11.2160526879
520,-10.7819391244,14.3104825229
521,12.7682218399,-8.83173558549
522,-13.0453075616,2.29091197049
523,-12.6249132086,10.5601717333
524,-11.9697602292,5.20034699979
525,8.45921774944,-13.717740258
526,-10.6589642619,12.7212338136
527,14.0728987277,-5.38454642983
528,11.700710013,-4.93622123305
529,-10.1722819682,6.75884078775
530,-14.3124494638,10.2137495765
531,-13.8435904693,10.0419661007
532,9.92523009447,-8.08046565654
533,-11.4275047917,9.91401719198
534,4.67498574773,-16.5033129237
535,8.69223677695,-9.57907973239
536,-13.711637816,13.929919393
537,10.0205483296,-6.38134804365
538,14.7554665057,-3.19140177
539,9.17355339727,-9.98239484207
540,8.57161001217,-9.14078781658
541,9.43949989212,-11.2934895147
542,8.13444631734,-15.073655181
543,-10.6385219977,14.5334492621
544,-5.52664699025,12.3091981487
545,-2.56008294266,14.7696283103
546,-11.8574011063,3.92636083242
547,-8.21581715234,11.1428072654
548,-3.39551693235,14.728186615
549,-11.1646875471,6.08226809637
550,9.15339043157,-7.69811973891
551,4.90462773735,-10.2478214381
552,15.8219137535,-8.08840076217
553,11.9257582284,-10.0490202296
554,10.6997497685,-11.6896781517
555,15.1563557627,-6.8659910722
556,-8.79362911754,7.98336389695
557,11.9753273222,-4.53786311143
558,-11.5551818212,6.89692406459
559,-8.52470530012,9.9938414124
560,-7.35510418826,11.5044102893
561,7.60505845702,-13.5957779369
562,9.4843357292,-9.90326474821
563,14.1873719306,-5.6954358889
564,-6.89380783126,11.9179364452
565,-14.2028529658,6.20697616243
566,-9.75045516875,10.9174962918
567,-8.7611389268,14.8048806029
568,-5.71902243057,9.83365559146
569,-10.7313207899,6.88705265424
570,7.78427582439,-15.8299778322
571,-6.31783966742,13.7133052195
572,-9.41602793412,7.70251772221
573,-10.8134040095,6.32379871531
574,11.4959268115,-7.44178666753
575,-9.24784021183,9.64257344549
576,7.44756601247,-9.14217861779
577,-11.1960495183,6.27689773673
578,-8.72410267089,13.0739431541
579,8.43270209506,-7.14224315258
580,-4.28933553666,12.6454848605
581,9.00203069675,-7.46221150742
582,6.60001309335,-16.6279192858
583,-12.1494094937,7.74141368937
584,11.3406770702,-7.6403860382
585,-10.341838687,7.5484566644
586,-15.5946888109,7.7155565948
587,14.185931195,-2.50408189058
588,7.65142251711,-8.80209063392
589,-6.32456906466,14.1280444829
590,10.8312617387,-8.05879660379
591,6.87699577415,-11.2542705026
592,-13.7574246831,10.5598484069
593,-5.82742668263,15.721862416
594,8.50337804931,-12.5976152049
595,5.84879586227,-10.8012186337
596,-13.2144988879,8.32316760652
597,-11.1581354541,16.7101062625
598,5.50888460072,-12.3658193982
599,-11.6437121084,7.33969640086
600,-8.01500719829,9.96840074421
601,14.9641077272,-3.91507659504
602,-10.0864703177,12.2491008639
603,-7.26796789602,11.315381603
604,7.93956102435,-12.384063024
605,-8.79285708097,9.16811432882
606,11.9361170226,-6.63180097558
607,8.16498615668,-12.7100922344
608,-11.3271122423,16.7088214728
609,-7.19104943259,10.3342951168
610,7.33907289586,-6.5028389506
611,5.46086093432,-10.7957685631
612,11.7234069629,-8.08441218935
613,6.70318688413,-13.7469745516
614,10.0445657981,-10.0013598159
615,9.26849162504,-18.9472256736
616,-12.364736503,6.61857156951
617,-11.363900819,9.32778356965
618,-6.20088537277,11.9857882617
619,10.1883603987,-7.37225003943
620,-11.207645247,8.79421743826
621,9.57861822962,-5.71959485227
622,-4.67791792589,13.3231908659
623,-9.6827484603,10.9867334281
624,-9.6262888606,12.4293857723
625,7.16743296303,-9.50497638286
626,-7.21246635145,8.23982387652
627,12.2037825705,-10.825568063
628,9.56167407868,-8.71586756996
629,-10.9655354063,7.17318072179
630,13.997946939,-6.34582654428
631,4.95411627979,-8.51095959726
632,19.8424360814,-4.97298748584
633,9.83805540077,-10.3863322863
634,-14.9483982905,4.01590446821
635,12.766287989,-9.58427659712
636,14.8163021894,-7.1220876632
637,9.10918520681,-9.72347362385
638,8.96413803927,-11.9265726381
639,16.6981522949,-6.25030930132
640,-9.9250396257,10.729493225
641,6.98565439435,-12.405614275
642,6.25718400436,-14.0759141629
643,-10.3466644389,6.94527165741
644,-11.0777862911,11.7348294195
645,8.8039079934,-13.1110669623
646,10.2528965075,-12.3931262952
647,-12.6448116554,9.05608267721
648,-14.7167343001,3.25974351724
649,17.6828175451,-2.78706014066
650,-7.61990615264,10.3080614248
651,8.40187967236,-12.76318179
652,-13.2262613716,6.05040203049
653,-12.155495897,12.7476915952
654,-9.74776669849,11.8059277791
655,-4.1427547223,12.7623061619
656,9.32959206051,-14.0827125018
657,-10.5267631989,11.093358498
658,-14.5721932327,4.58774713504
659,6.91586293511,-11.963578375
660,13.3130217774,-9.13992066463
661,10.5352218772,-11.0706073651
662,-4.14938145935,14.6469824745
663,-13.2549287724,7.07205495008
664,10.0263738931,-7.61240745795
665,8.48952391265,-9.10543486804
666,-12.3360389033,10.4870632122
667,-12.1891729992,8.92241113219
668,16.798716934,-4.22020819882
669,7.60922054925,-9.01754031802
670,7.57807953179,-9.64581224978
671,-8.78882867308,14.5769143645
672,6.49130489457,-8.59408421889
673,13.3459755368,-10.6731913451
674,13.8124198097,-5.57200414649
675,-11.9386332907,11.1773370463
676,-14.3131922817,10.7553220838
677,5.36734883505,-15.1349500843
678,12.0996611813,-10.6149812242
679,13.9165272819,-9.00716405698
680,-14.1031176882,9.20781070436
681,4.89703819522,-11.9562239648
682,3.11521180593,-11.5501710065
683,-14.1347806015,7.99318554337
684,-7.76698379779,14.0655014576
685,-7.53832936247,7.01298537582
686,9.65131032673,-6.3358607415
687,9.25536009257,-10.5804878714
688,1.90853864597,-10.6362329939
689,-3.34340092914,16.5755047817
690,8.87078383743,-11.7449579946
691,-13.05687223,8.34407249494
692,-7.63147781527,10.0005533518
693,-8.60134657188,12.6329943919
694,-9.02556642019,9.01913708617
695,11.04276661,-6.15981024503
696,9.95672409505,-13.0557783314
697,6.75431185634,-12.9945947739
698,-13.0904450324,9.28743402807
699,14.5057188081,-2.78067113616
700,-8.75743148948,12.4309925729
701,21.9336671917,-0.562892942173
702,-13.2960787117,10.3821129689
703,-8.93740636219,8.92308713059
704,-12.7032117157,2.39954090175
705,-13.0671458867,10.8238621788
706,8.7742174182,-8.14470938764
707,-11.7895461324,5.14589996115
708,9.4293554304,-7.66100247079
709,11.2250080761,-9.89847801828
710,9.52078515391,-10.4175964472
711,14.1721853834,-8.08280925102
712,7.74910055978,-15.0914094163
713,8.03117150941,-11.2709945885
714,-12.8895043788,10.2527793588
715,6.4419220128,-13.1294420074
716,-12.8716880513,10.1667261192
717,9.62329139992,-17.1010682969
718,-11.8306984658,6.25342811321
719,-14.4430537225,9.38375746038
720,8.61436361129,-6.98069287942
721,-12.2125419383,12.1827761073
722,10.7977700093,-9.03216805198
723,-8.00863514455,12.3789848146
724,-9.00658872381,9.1536283708
725,-13.713605836,0.767760811671
726,-10.227550458,9.20869579743
727,6.8188047948,-14.9116173052
728,-12.8462943911,9.9631925468
729,-16.4617135995,2.87273895112
730,10.4486167079,-9.4785645401
731,-15.1178633956,8.90357517995
732,-10.6816459473,10.0862105792
733,-12.5777364802,7.83882639705
734,-10.6053089809,5.50276587576
735,-10.4462916297,13.1655680111
736,13.0794632147,-5.20234438726
737,13.7069193043,-10.7284415903
738,9.04660605806,-12.5460664075
739,11.6755938369,-8.46778342733
740,-8.53170293249,16.1302493844
741,11.666417555,-12.3478557986
742,10.72405085,-11.8286876632
743,8.04288535811,-7.92497582347
744,4.30130587632,-15.6370179189
745,12.3311018771,-10.8846807761
746,-13.2918309665,4.04809481003
747,-4.57547618094,14.8300739336
748,-7.66094964193,11.4235194914
749,11.3361783836,-9.28142716989
750,-9.8080543991,9.67120817225
751,12.4550409334,-7.68518955822
752,5.5024113239,-11.1244354855
753,7.61375880553,-14.7120824045
754,6.72707813984,-11.3390610091
755,10.9981196128,-8.61015460182
756,-11.6540278994,9.03013582897
757,-3.76884103443,11.3745853638
758,12.3772190796,-7.30174018733
759,14.9997668417,-5.97746333696
760,-11.846351576,12.9072347123
761,-3.47729035115,11.996885755
762,-9.55879151776,11.6546435644
763,15.0253772989,-8.12296208216
764,10.1805285511,-11.0921839433
765,4.00527804119,-13.2056233182
766,-7.02315268706,7.94707756201
767,-13.1235504791,11.1743696972
768,-9.0946563551,7.79052062026
769,4.06594418126,-9.75141292444
770,-9.42153589911,6.04316383583
771,-4.46646358236,14.2278495962
772,-10.8298160112,12.3331624083
773,10.5106090226,-12.370325348
774,-12.8522613761,9.20628207329
775,14.1106007825,-9.08483842854
776,-13.5834128387,12.4308267699
777,11.3042141235,-2.12245061948
778,14.5638446817,-2.93798256521
779,-10.3212139432,8.66221011422
780,-12.9609446247,8.16813053349
781,10.4884123681,-9.5035269116
782,-10.5469992984,10.0871875016
783,-5.86690330354,12.7319743641
784,-8.54929134989,9.67715666737
785,13.2860743264,-11.7239259279
786,-4.29960818337,15.2629494154
787,-6.84196076081,10.99118372
788,6.33190947933,-15.1064490992
789,11.5311159601,-7.17947509745
790,7.50924499939,-9.82678960555
791,8.24386162564,-14.6060013529
792,9.48230799783,-10.3805877208
793,-13.9638380349,6.52673901389
794,12.9862266204,-5.03135863108
795,-9.86921376877,8.196104333
796,-6.96954895835,12.657897069
797,11.5182908899,-10.3885296171
798,-8.43700121242,10.7843337631
799,-10.380950329,10.9532377536
800,-6.32726992046,11.1744748969
801,-6.96763847652,7.76960916657
802,-14.2205718681,8.68560475185
803,1.2315865845,-14.8086751346
804,6.62476656847,-14.6867421094
805,-14.2783523019,5.74129976781
806,5.59066123905,-14.3527166582
807,7.30697786052,-13.6617178132
808,-13.3215032225,3.54573834614
809,17.3866297645,-8.87173218943
810,-10.1345634791,9.57838612277
811,-9.9938336748,13.9469046985
812,6.33208239571,-13.8382938698
813,10.3264717329,-10.3126963894
814,-10.3079621921,8.44937007464
815,10.2672755053,-11.1433643484
816,12.2805792234,-3.87651856746
817,6.78395815727,-10.7621100721
818,19.4689154719,-5.21614914874
819,-8.86193364074,13.3746063277
820,11.5891967532,-11.5373148458
821,7.44468177711,-12.6975054567
822,-5.22448612575,10.5453519739
823,9.86957599095,-9.42150836196
824,-7.35337964684,11.0976501703
825,-9.20926326585,11.2606840709
826,13.3137364924,-9.52800922319
827,-6.16929194433,15.2865933419
